STATE,COUNTY,TOTAL,NUM.M11-12,NUM.F11-12,NUM.M11-12,PP.F11-12,PP.M11-12,PPF11-12,PP.M18-26,PP.F18-26
36,29,16576250,129555,124342,599194,584315,0.0078157,0.007501214,0.036147741,0.035250132
36,31,700978,4632,4426,22693,16398,0.006607911,0.006314036,0.032373341,0.023393031
36,33,922860,6756,6233,43025,24726,0.00732072,0.006754004,0.046621373,0.026792796
36,35,986548,7871,7542,29538,27493,0.007978324,0.007644838,0.029940763,0.027867879
36,37,1070300,8289,8099,34833,31112,0.007744558,0.007567037,0.032545081,0.029068485
36,39,873788,5736,5780,31365,21171,0.006564521,0.006614877,0.035895435,0.024228989
36,41,85666,540,506,1647,1585,0.006303551,0.005906661,0.019225831,0.01850209
36,43,1151632,9197,8818,33626,33065,0.007986058,0.00765696,0.029198563,0.028711429
36,45,2114050,16589,16343,118983,84589,0.007847023,0.007730659,0.056282018,0.040012772
36,47,46195148,356844,344225,1862362,1983275,0.007724707,0.00745154,0.0403151,0.042932539
36,49,487694,4150,4141,14634,13107,0.008509434,0.00849098,0.03000652,0.026875459
36,51,1167686,8634,8078,46487,43383,0.007394111,0.006917956,0.039811216,0.037152967
36,53,1307476,10345,10039,44479,44152,0.007912191,0.007678152,0.03401898,0.03376888
36,55,13455194,107752,103240,493691,492611,0.008008209,0.007672873,0.036691481,0.036611215
36,57,898054,7527,7209,27169,26710,0.008381456,0.008027357,0.030253192,0.029742087
36,59,24304198,208549,197813,731224,695370,0.008580781,0.008139047,0.030086325,0.028611107
36,61,29089508,131978,129357,1324469,1587621,0.004536962,0.004446861,0.045530815,0.0545771
36,63,3864092,30166,28621,121588,120614,0.00780675,0.007406915,0.031466125,0.03121406
36,65,4206368,32676,31003,146101,130432,0.007768222,0.007370492,0.03473329,0.031008224
36,67,8419562,68858,66090,294943,301478,0.008178335,0.007849577,0.035030682,0.035806851
36,69,1960496,16097,15257,58287,55553,0.008210677,0.007782214,0.029730742,0.028336197
36,71,6749384,66366,62541,231792,196424,0.009832897,0.009266179,0.03434269,0.029102508
36,73,761976,6037,5871,25153,23448,0.007922822,0.007704967,0.033010226,0.030772623
36,75,2181812,18012,17031,79423,72835,0.008255523,0.007805897,0.036402311,0.033382803
36,77,1107138,7089,6954,43464,45029,0.006402996,0.00628106,0.039257979,0.040671533
36,79,1792618,16149,15344,50974,43634,0.009008612,0.008559548,0.028435506,0.024340936
36,81,41012772,284314,273040,1567729,1567950,0.006932328,0.006657438,0.038225385,0.038230774
36,83,2875340,21447,20725,109744,98259,0.007458944,0.007207843,0.038167312,0.034173002
36,85,8489874,70741,66618,287240,279969,0.008332397,0.00784676,0.033833247,0.032976814
36,87,5729784,57090,54487,181870,169670,0.009963726,0.009509434,0.031741162,0.029611937
36,89,2011642,14805,14395,86784,71100,0.007359659,0.007155846,0.043140877,0.035344261
36,91,4010250,33426,31470,119352,109956,0.008335141,0.007847391,0.029761736,0.027418739
36,93,2786486,22391,21493,90395,89855,0.008035569,0.007713299,0.0324405,0.032246708
36,95,578360,4232,4132,18407,16571,0.007317242,0.007144339,0.031826198,0.028651705
36,97,330330,2546,2394,9473,8169,0.007707444,0.007247298,0.028677383,0.024729816
36,99,632550,4662,4487,26512,17549,0.007370168,0.00709351,0.041912892,0.027743261
36,101,1773998,14850,14332,50914,49016,0.008370923,0.008078927,0.028700145,0.027630245
36,103,26944416,236168,225164,841287,782115,0.008765007,0.008356611,0.031223056,0.029026979
36,105,1377346,11173,10108,42027,38175,0.008111978,0.007338751,0.03051303,0.027716347
36,107,904726,7807,7452,24094,22997,0.008629132,0.008236748,0.026631267,0.025418746
36,109,1856762,10295,9521,120632,114303,0.005544599,0.005127744,0.064969016,0.061560394
36,111,3265174,23268,22409,109113,99735,0.007126113,0.006863034,0.033417208,0.03054508
36,113,1174670,8732,8255,33118,32495,0.007433577,0.007027506,0.02819345,0.027663088
36,115,1130428,8522,8057,39074,30327,0.007538738,0.007127389,0.034565669,0.026827892
36,117,1667820,13848,13810,46590,43686,0.008303054,0.00828027,0.027934669,0.026193474
36,119,17303940,150288,142666,501482,488525,0.00868519,0.008244712,0.028980799,0.02823201
36,121,749124,5456,5383,29468,18808,0.007283173,0.007185726,0.039336612,0.025106658
36,123,453928,3986,3605,13455,14765,0.008781128,0.007941788,0.029641265,0.032527185
37,1,2776940,23508,22417,84553,93147,0.008465433,0.008072555,0.030448263,0.033543037
37,3,669564,5398,5214,19368,16694,0.008061963,0.007787157,0.028926286,0.024932643
37,5,197638,1386,1379,4895,4231,0.007012821,0.006977403,0.024767504,0.021407826
37,7,473322,3535,3678,19286,13087,0.007468489,0.007770609,0.040746046,0.027649254
37,9,487622,3355,3276,12722,10868,0.006880329,0.006718319,0.026089881,0.022287756
37,11,318506,1884,1907,12932,8264,0.005915116,0.005987328,0.040602061,0.025946136
37,13,857198,6857,6525,20967,21856,0.007999319,0.00761201,0.024459926,0.025497026
37,15,372792,2663,2538,14128,9782,0.007143394,0.006808086,0.037897809,0.026239833
37,17,625594,5128,4961,16998,17275,0.00819701,0.007930063,0.027170977,0.027613756
37,19,2057968,13039,12277,46880,47064,0.006335861,0.005965593,0.022779752,0.02286916
37,21,4414882,31291,29898,137178,144892,0.007087619,0.006772095,0.031071725,0.032818997
37,23,1616696,12868,11952,49273,43594,0.007959443,0.007392856,0.030477591,0.026964872
37,25,3354762,33284,31629,93211,95547,0.009921419,0.009428091,0.027784683,0.028481007
37,27,1478924,12305,11862,39953,39475,0.008320238,0.008020696,0.027014911,0.026691703
37,29,182254,1724,1756,4246,4105,0.009459326,0.009634905,0.023297157,0.022523511
37,31,1219348,8616,8011,34186,30863,0.007066071,0.006569905,0.028036295,0.025311068
37,33,420514,3255,2931,12882,9917,0.007740527,0.006970041,0.030633938,0.023583044
37,35,2791414,24237,22833,79067,80642,0.008682696,0.008179725,0.028325071,0.028889301
37,37,1199778,9023,8725,26497,26264,0.007520558,0.007272179,0.022084919,0.021890716
37,39,491146,3486,3196,10481,10553,0.007097686,0.00650723,0.021339887,0.021486483
37,41,263848,2133,1989,6600,7008,0.0080842,0.007538431,0.025014402,0.026560747
37,43,192188,1464,1169,4143,3853,0.007617541,0.006082586,0.021557017,0.020048078
37,45,1754428,14830,14046,50970,53020,0.008452897,0.008006028,0.029052204,0.030220676
37,47,1034100,8464,8595,34948,28762,0.008184895,0.008311575,0.033795571,0.027813558
37,49,1873186,14002,13984,94485,67726,0.007474965,0.007465356,0.0504408,0.036155513
37,51,5824168,50129,48684,287798,258810,0.008607066,0.008358962,0.04941444,0.044437248
37,53,437948,3685,3726,11178,11210,0.008414241,0.008507859,0.025523578,0.025596646
37,55,623906,4394,4226,16573,15018,0.007042728,0.006773456,0.026563296,0.024070934
37,57,2944342,25581,24772,78749,79832,0.008688189,0.008413425,0.026745874,0.027113698
37,59,745830,6597,6337,16916,17066,0.008845179,0.008496574,0.022680772,0.02288189
37,61,1060866,9571,8813,32411,31063,0.009021875,0.008307364,0.030551455,0.029280795
37,63,5116566,36093,35299,207494,229337,0.007054145,0.006898963,0.040553371,0.044822445
37,65,998306,8389,8061,28197,33279,0.008403235,0.008074679,0.028244847,0.03333547
37,67,6461788,55237,53049,203690,227832,0.008548253,0.008209647,0.031522235,0.035258353
37,69,1115864,9831,9267,32747,29420,0.008810213,0.008304775,0.029346766,0.02636522
37,71,3768046,32349,30862,111992,115204,0.008585086,0.008190452,0.029721506,0.030573937
37,73,213386,1839,1727,5621,5674,0.008618185,0.008093314,0.026341934,0.026590311
37,75,157280,1283,1152,3922,4220,0.008157426,0.007324517,0.024936419,0.026831129
37,77,1048912,8769,8041,33506,26556,0.008360091,0.007666039,0.031943576,0.025317662
37,79,383954,3100,2974,15587,9479,0.008073884,0.00774572,0.040596009,0.024687853
37,81,9041262,75260,72727,315522,353100,0.008324059,0.008043899,0.034898004,0.039054282
37,83,964424,7892,7602,28282,28280,0.008183123,0.007882425,0.029325276,0.029323202
37,85,2194910,21114,19970,77014,77804,0.009619529,0.009098323,0.035087543,0.035447467
37,87,1067240,7655,7103,27283,26587,0.007172707,0.006655485,0.025564072,0.024911922
37,89,1964670,14282,13893,47104,45482,0.007269414,0.007071417,0.023975528,0.023149944
37,91,439794,3189,3100,14507,13309,0.007251122,0.007048755,0.032985898,0.030261895
37,93,899796,8597,8304,35244,35772,0.009554388,0.009228759,0.039168878,0.039755678
37,95,102806,660,650,4141,2104,0.006419859,0.006322588,0.04027975,0.020465732
37,97,2954630,27894,26719,85415,80608,0.009440776,0.009043095,0.028908865,0.027281927
37,99,734462,4823,4156,35446,33781,0.006566711,0.005658564,0.048261176,0.045994211
37,101,3182114,32280,30258,88190,86388,0.0101442,0.009508773,0.027714281,0.02714799
37,103,182020,1317,1320,5362,5060,0.007235469,0.00725195,0.029458301,0.027799143
37,105,1059686,9569,9229,32727,32599,0.009030033,0.008709184,0.030883677,0.030762886
37,107,1059430,9146,8346,29909,30003,0.008632944,0.007877821,0.028231219,0.028319946
37,109,1422760,12507,11590,38339,36670,0.00879066,0.008146138,0.02694692,0.025773848
37,111,810192,6485,6086,23661,21004,0.008004276,0.0075118,0.029204189,0.025924719
37,113,611152,4313,4012,15488,14366,0.007057164,0.006564652,0.025342304,0.023506427
37,115,377604,2937,2629,11055,10511,0.00777799,0.00696232,0.029276703,0.02783604
37,117,430520,3221,3396,10804,11650,0.00748165,0.007888135,0.025095234,0.027060299
37,119,17533144,150159,147154,648225,681372,0.008564294,0.008392904,0.036971407,0.038861941
37,121,276772,2032,1790,6979,6861,0.007341783,0.006467417,0.025215701,0.024789357
37,123,497042,4308,4194,13764,13735,0.008667276,0.008437919,0.027691825,0.02763348
37,125,1639690,12951,12312,38829,39410,0.007898444,0.007508736,0.023680696,0.024035031
37,127,1710258,14868,14145,49779,49475,0.008693425,0.008270682,0.029106135,0.028928384
37,129,3793594,26041,24870,157010,159110,0.006864467,0.006555789,0.041388193,0.041941758
37,131,382562,2723,2624,10978,9567,0.007117801,0.006859019,0.028696002,0.025007711
37,133,3283686,23978,23014,293665,170835,0.00730216,0.007008587,0.089431511,0.052025376
37,135,2470248,19509,18442,111732,128008,0.007897588,0.007465647,0.045231086,0.051819898
37,137,234302,1524,1458,6587,4948,0.006504426,0.006222738,0.02811329,0.021118044
37,139,723946,5499,5378,28123,26452,0.00759587,0.007428731,0.03884682,0.036538637
37,141,983664,8026,8019,27699,24989,0.00815929,0.008152174,0.028159006,0.025404
37,143,242412,1803,1708,5781,5975,0.007437751,0.007045856,0.023847829,0.02464812
37,145,707678,5991,5585,19033,18837,0.008465715,0.007892007,0.026895,0.026618038
37,147,3103266,24114,22869,151161,172838,0.007770523,0.007369333,0.048710294,0.055695516
37,149,366754,2632,2458,7663,7343,0.007176473,0.00670204,0.020894114,0.020021595
37,151,2560528,23190,21943,72372,71675,0.009056726,0.008569717,0.028264483,0.027992273
37,153,830192,7200,6955,27032,24931,0.008672693,0.00837758,0.032561142,0.030030403
37,155,2421686,22550,21650,82820,85094,0.009311694,0.008940053,0.034199314,0.035138329
37,157,1667134,13515,12732,43788,45093,0.008106727,0.007637059,0.026265435,0.027048216
37,159,2493542,21191,19907,78256,76226,0.008498353,0.007983423,0.03138347,0.030569367
37,161,1208466,9813,9554,31190,31843,0.008120212,0.007905891,0.02580958,0.026349935
37,163,1145426,10554,10086,33063,32589,0.009214039,0.008805458,0.028865243,0.028451423
37,165,646544,5749,5105,20323,20044,0.008891893,0.007895828,0.031433282,0.031001757
37,167,1090506,9004,8355,34660,32036,0.008256718,0.007661581,0.031783411,0.029377188
37,169,843220,6737,6621,21340,21001,0.007989611,0.007852043,0.025307749,0.024905719
37,171,1317314,11283,10876,35345,33803,0.008565156,0.008256194,0.026831112,0.025660549
37,173,254294,2064,1925,7427,7827,0.008116589,0.007569978,0.029206352,0.030779334
37,175,594710,3770,3581,15646,14351,0.006339224,0.006021422,0.026308621,0.024131089
37,177,76414,516,436,3555,1695,0.006752689,0.005705761,0.046522888,0.022181799
37,179,3795998,44323,41925,93825,91911,0.011676244,0.011044526,0.02471682,0.024212605
37,181,807866,7071,6855,23326,25322,0.008752689,0.008485318,0.0288736,0.031344307
37,183,17262130,156908,152894,596883,608142,0.009089724,0.008857192,0.034577598,0.035229835
37,185,371220,2548,2502,11899,9115,0.006863854,0.006739939,0.032053769,0.024554173
37,187,230156,1755,1720,5752,6139,0.007625263,0.007473192,0.024991745,0.026673213
37,189,936908,4560,4227,69550,61210,0.004867073,0.004511649,0.074233543,0.065331922
37,191,2228896,19041,17935,85087,76569,0.008542794,0.008046584,0.038174504,0.034352881
37,193,1242934,10237,9821,32450,31497,0.008236157,0.007901465,0.026107581,0.025340847
37,195,1466500,12751,12374,43145,45250,0.008694852,0.008437777,0.029420389,0.030855779
37,197,685318,5903,5432,17925,17831,0.00861352,0.007926247,0.026155741,0.026018578
37,199,318208,2424,2226,7882,7222,0.007617659,0.006995424,0.024769962,0.022695847
38,1,42156,287,265,951,913,0.006808046,0.006286175,0.022559066,0.021657653
38,3,198944,1364,1509,6375,5528,0.006856201,0.007585049,0.032044193,0.027786714
38,5,121398,1431,1302,3822,3510,0.011787674,0.010725053,0.03148322,0.028913162
38,7,15460,86,93,567,332,0.005562743,0.006015524,0.036675291,0.021474774
38,9,118080,805,729,3604,2497,0.006817412,0.00617378,0.03052168,0.02114668
38,11,57544,441,411,1671,1322,0.007663701,0.007142361,0.029038649,0.022973724
38,13,38278,299,271,1098,882,0.007811275,0.007079785,0.028684884,0.023041956
38,15,1561346,11862,11325,58890,56589,0.007597291,0.007253357,0.037717457,0.036243728
38,17,2874022,20070,19465,159662,147361,0.006983245,0.006772739,0.055553507,0.051273442
38,19,70516,510,464,1593,1213,0.007232401,0.006580067,0.022590618,0.01720177
38,21,93866,751,750,2675,2443,0.008000767,0.007990114,0.028498072,0.026026463
38,23,40410,229,249,1113,880,0.005666914,0.006161841,0.027542687,0.021776788
38,25,71570,509,559,2762,1829,0.007111918,0.007810535,0.038591589,0.0255554
38,27,42708,326,335,946,773,0.00763323,0.007843964,0.022150417,0.018099653
38,29,62606,475,477,1151,887,0.007587132,0.007619078,0.018384819,0.014167971
38,31,60216,439,493,1616,1215,0.007290421,0.008187193,0.026836721,0.020177361
38,33,31806,264,255,717,625,0.008300321,0.008017355,0.022542916,0.01965038
38,35,1232656,7786,7378,85387,69918,0.006316442,0.005985449,0.069270745,0.056721421
38,37,42758,237,307,874,711,0.005542822,0.007179943,0.020440619,0.016628467
38,39,42364,310,237,764,736,0.007317534,0.005594373,0.01803418,0.017373241
38,41,46298,316,356,965,1265,0.006825349,0.007689317,0.020843233,0.027322995
38,43,43694,352,307,1135,938,0.008056026,0.007026136,0.025976107,0.021467478
38,45,74150,610,504,1570,1276,0.008226568,0.006797033,0.021173297,0.017208361
38,47,35284,242,320,839,544,0.006858633,0.009069267,0.023778483,0.015417753
38,49,102478,893,730,2643,2165,0.008714065,0.00712348,0.025790901,0.021126486
38,51,49728,315,278,915,917,0.006334459,0.005590412,0.018400097,0.018440315
38,53,159428,1496,1487,6438,4998,0.009383546,0.009327094,0.040381865,0.031349575
38,55,167768,1246,1165,3745,3240,0.007426923,0.006944113,0.022322493,0.019312384
38,57,154108,1269,1016,4030,3529,0.008234485,0.006592779,0.026150492,0.022899525
38,59,516840,4062,3883,17199,16141,0.007859299,0.007512963,0.033277223,0.031230168
38,61,159100,1379,1229,7930,4857,0.008667505,0.007724701,0.049842866,0.03052797
38,63,55176,354,351,1258,977,0.006415833,0.006361462,0.022799768,0.017706974
38,65,33310,310,244,731,609,0.009306515,0.007325128,0.021945362,0.018282798
38,67,130570,1009,953,3182,2860,0.007727656,0.007298767,0.02437007,0.02190396
38,69,78616,620,565,2156,1418,0.007886435,0.007186832,0.027424443,0.018037041
38,71,207532,1535,1483,6479,6132,0.00739645,0.007145886,0.031219282,0.029547251
38,73,98108,886,792,2136,2063,0.009030864,0.008072736,0.021771925,0.021027847
38,75,45554,327,390,1444,1005,0.007178294,0.008561268,0.031698643,0.022061729
38,77,293782,2309,2164,11792,9523,0.007859569,0.007366006,0.040138606,0.032415192
38,79,258126,2843,2565,8043,8586,0.011014001,0.009937008,0.031159201,0.033262825
38,81,69414,566,522,1861,1341,0.008153975,0.007520097,0.026810154,0.019318869
38,83,23624,160,141,449,470,0.006772773,0.005968507,0.019006095,0.019895022
38,85,77728,966,930,2920,2645,0.012427954,0.0119648,0.0375669,0.034028921
38,87,13440,124,77,301,256,0.00922619,0.005729167,0.022395833,0.019047619
38,89,494216,3697,3606,23062,19318,0.007480535,0.007296405,0.046663807,0.039088172
38,91,35610,237,289,781,707,0.006655434,0.008115698,0.021932042,0.019853974
38,93,379758,2811,2551,14042,11476,0.007402082,0.006717436,0.03697618,0.030219245
38,95,40960,299,278,961,703,0.007299805,0.006787109,0.023461914,0.017163086
38,97,145570,1188,1085,4496,3941,0.008161022,0.007453459,0.030885485,0.027072886
38,99,198672,1614,1518,5218,4608,0.008123943,0.007640734,0.026264396,0.023194008
38,101,1189172,8674,8248,71565,52350,0.007294151,0.006935918,0.060180529,0.044022227
38,103,75434,504,480,1548,1423,0.006681337,0.006363178,0.02052125,0.018864173
38,105,500010,3936,3896,23927,17521,0.007871843,0.007791844,0.047853043,0.035041299
39,1,509488,4463,4598,13482,13983,0.008759775,0.009024746,0.02646186,0.0274452
39,3,1896622,16255,15699,70170,56587,0.008570501,0.008277348,0.036997356,0.029835676
39,5,959148,8280,7911,30011,30771,0.008632661,0.008247945,0.031289228,0.032081597
39,7,1802672,15353,14692,53017,47422,0.008516802,0.008150124,0.029410231,0.026306505
39,9,1170732,6534,6293,84420,75357,0.005581124,0.005375269,0.072108732,0.064367421
39,11,825996,7528,7159,22759,22091,0.009113846,0.008667112,0.027553402,0.026744682
39,13,1254634,8923,8360,44964,32115,0.007112034,0.006663298,0.03583834,0.025597106
39,15,799050,6954,7005,21594,21494,0.008702835,0.00876666,0.027024592,0.026899443
39,17,6687464,59308,57617,236081,235500,0.008868534,0.008615673,0.035302022,0.035215143
39,19,511860,4247,4244,13124,12392,0.008297191,0.00829133,0.025639823,0.024209745
39,21,712006,6413,6055,20648,19454,0.009006947,0.008504142,0.028999756,0.027322803
39,23,2467078,20771,19946,72585,76054,0.008419272,0.008084868,0.029421445,0.030827562
39,25,3592922,33179,31120,105761,104408,0.009234545,0.008661474,0.02943593,0.029059356
39,27,754322,6787,6476,23225,23369,0.008997484,0.008585193,0.030789239,0.030980138
